16,2,783,462,48,126,-1,-1,-1,-1
16,3,606,467,44,94,-1,-1,-1,-1
16,4,730,468,44,123,-1,-1,-1,-1
16,8,1781,555,82,136,-1,-1,-1,-1
16,6,486,470,48,130,-1,-1,-1,-1
16,5,663,460,34,91,-1,-1,-1,-1
16,11,1271,462,68,162,-1,-1,-1,-1
16,7,1220,463,66,162,-1,-1,-1,-1
16,14,856,480,30,100,-1,-1,-1,-1
16,9,907,484,39,103,-1,-1,-1,-1
16,13,938,476,37,115,-1,-1,-1,-1
16,15,1127,491,32,112,-1,-1,-1,-1
17,2,784,462,48,126,-1,-1,-1,-1
17,1,1054,461,71,201,-1,-1,-1,-1
17,3,606,466,45,95,-1,-1,-1,-1
17,4,729,470,44,121,-1,-1,-1,-1
17,5,664,460,34,91,-1,-1,-1,-1
17,6,490,471,44,112,-1,-1,-1,-1
17,8,1786,554,73,138,-1,-1,-1,-1
17,14,855,480,33,100,-1,-1,-1,-1
17,11,1269,462,68,163,-1,-1,-1,-1
17,7,1220,466,60,161,-1,-1,-1,-1
17,13,938,481,38,112,-1,-1,-1,-1
17,9,906,484,38,102,-1,-1,-1,-1
17,15,1126,488,35,113,-1,-1,-1,-1
17,12,841,474,28,104,-1,-1,-1,-1
18,1,1059,460,69,200,-1,-1,-1,-1
18,2,784,460,49,128,-1,-1,-1,-1
18,4,729,468,47,122,-1,-1,-1,-1
18,3,605,464,46,96,-1,-1,-1,-1
18,5,662,460,34,92,-1,-1,-1,-1
18,8,1778,550,83,141,-1,-1,-1,-1
18,6,493,472,40,106,-1,-1,-1,-1
18,11,1268,460,73,167,-1,-1,-1,-1
18,14,856,480,33,100,-1,-1,-1,-1
18,7,1217,461,68,165,-1,-1,-1,-1
18,9,906,482,39,106,-1,-1,-1,-1
18,13,935,478,39,116,-1,-1,-1,-1
18,15,1128,489,37,104,-1,-1,-1,-1
19,1,1062,454,67,206,-1,-1,-1,-1
19,2,786,459,48,128,-1,-1,-1,-1
19,4,729,467,48,124,-1,-1,-1,-1
19,3,606,464,45,96,-1,-1,-1,-1
19,5,662,460,35,92,-1,-1,-1,-1
19,8,1778,550,82,142,-1,-1,-1,-1
19,6,494,472,39,105,-1,-1,-1,-1
19,11,1267,458,75,169,-1,-1,-1,-1
19,7,1218,459,66,166,-1,-1,-1,-1
19,14,858,479,31,101,-1,-1,-1,-1
19,9,916,482,37,105,-1,-1,-1,-1
19,13,937,481,37,111,-1,-1,-1,-1
19,15,1130,489,33,100,-1,-1,-1,-1
20,4,730,469,47,123,-1,-1,-1,-1
20,2,791,459,47,128,-1,-1,-1,-1
20,1,1068,461,67,203,-1,-1,-1,-1
20,3,606,464,45,97,-1,-1,-1,-1
20,5,662,460,34,92,-1,-1,-1,-1
20,8,1781,559,76,133,-1,-1,-1,-1
20,6,493,471,42,108,-1,-1,-1,-1
20,11,1268,457,76,170,-1,-1,-1,-1
20,7,1217,458,66,171,-1,-1,-1,-1
20,14,858,479,31,101,-1,-1,-1,-1
20,9,909,482,38,105,-1,-1,-1,-1
20,13,940,478,37,115,-1,-1,-1,-1
20,17,1619,465,55,132,-1,-1,-1,-1
20,15,1138,494,37,99,-1,-1,-1,-1
20,12,830,465,26,112,-1,-1,-1,-1
21,4,731,468,50,125,-1,-1,-1,-1
21,2,794,460,46,127,-1,-1,-1,-1
21,1,1070,464,66,200,-1,-1,-1,-1
21,3,605,464,45,96,-1,-1,-1,-1
21,5,662,460,34,91,-1,-1,-1,-1
21,6,493,470,42,104,-1,-1,-1,-1
21,8,1785,554,68,138,-1,-1,-1,-1
21,11,1269,461,73,167,-1,-1,-1,-1
21,14,860,479,30,101,-1,-1,-1,-1
21,7,1218,461,62,164,-1,-1,-1,-1
21,9,910,482,39,104,-1,-1,-1,-1
21,13,941,476,36,116,-1,-1,-1,-1
21,17,1630,468,49,130,-1,-1,-1,-1
22,2,793,460,49,128,-1,-1,-1,-1
22,4,731,468,50,124,-1,-1,-1,-1
22,1,1076,467,68,194,-1,-1,-1,-1
22,3,605,464,45,95,-1,-1,-1,-1
22,8,1786,558,69,134,-1,-1,-1,-1
22,6,494,469,46,110,-1,-1,-1,-1
22,5,662,460,34,91,-1,-1,-1,-1
22,11,1272,464,69,163,-1,-1,-1,-1
22,14,860,477,31,102,-1,-1,-1,-1
22,7,1216,463,64,163,-1,-1,-1,-1
22,9,913,483,38,103,-1,-1,-1,-1
22,13,939,478,36,114,-1,-1,-1,-1
22,17,1626,458,49,143,-1,-1,-1,-1
23,2,794,460,49,128,-1,-1,-1,-1
23,4,732,468,51,125,-1,-1,-1,-1
23,1,1084,490,77,173,-1,-1,-1,-1
23,3,605,465,45,95,-1,-1,-1,-1
23,8,1782,560,74,133,-1,-1,-1,-1
23,5,663,460,33,91,-1,-1,-1,-1
23,6,494,468,44,109,-1,-1,-1,-1
23,11,1271,465,69,161,-1,-1,-1,-1
23,7,1215,462,65,163,-1,-1,-1,-1
23,14,860,477,30,102,-1,-1,-1,-1
23,9,904,484,38,103,-1,-1,-1,-1
23,13,940,479,36,112,-1,-1,-1,-1
24,1,1081,469,85,197,-1,-1,-1,-1
24,4,733,470,52,123,-1,-1,-1,-1
24,2,797,461,46,126,-1,-1,-1,-1
24,5,663,461,34,89,-1,-1,-1,-1
24,3,604,465,44,95,-1,-1,-1,-1
24,8,1783,559,74,134,-1,-1,-1,-1
24,6,494,469,44,107,-1,-1,-1,-1
24,11,1269,462,75,164,-1,-1,-1,-1
24,7,1215,461,68,165,-1,-1,-1,-1
24,14,858,476,31,104,-1,-1,-1,-1
24,9,912,480,39,108,-1,-1,-1,-1
24,13,935,478,36,114,-1,-1,-1,-1
24,18,878,482,54,105,-1,-1,-1,-1
25,1,1081,475,94,191,-1,-1,-1,-1
25,4,734,468,53,125,-1,-1,-1,-1
25,2,797,459,47,127,-1,-1,-1,-1
25,8,1786,558,70,136,-1,-1,-1,-1
25,6,494,470,42,104,-1,-1,-1,-1
25,5,663,461,34,88,-1,-1,-1,-1
25,3,603,466,43,94,-1,-1,-1,-1
25,11,1270,467,74,158,-1,-1,-1,-1
25,7,1212,460,72,166,-1,-1,-1,-1
25,19,1661,478,50,123,-1,-1,-1,-1
25,9,904,481,38,106,-1,-1,-1,-1
25,14,859,476,30,105,-1,-1,-1,-1
25,13,937,478,36,114,-1,-1,-1,-1
25,17,1621,449,56,153,-1,-1,-1,-1
26,1,1082,462,98,206,-1,-1,-1,-1
26,4,735,472,51,122,-1,-1,-1,-1
26,2,799,460,48,127,-1,-1,-1,-1
26,3,603,466,45,94,-1,-1,-1,-1
26,8,1783,553,76,140,-1,-1,-1,-1
26,5,662,461,35,87,-1,-1,-1,-1
26,6,498,469,42,108,-1,-1,-1,-1
26,7,1215,461,71,166,-1,-1,-1,-1
26,19,1670,485,53,120,-1,-1,-1,-1
26,11,1275,470,66,153,-1,-1,-1,-1
26,9,908,479,40,108,-1,-1,-1,-1
26,14,860,476,30,104,-1,-1,-1,-1
26,17,1616,446,60,157,-1,-1,-1,-1
26,13,935,477,36,114,-1,-1,-1,-1
27,1,1085,464,103,204,-1,-1,-1,-1
27,2,799,459,50,132,-1,-1,-1,-1
27,4,739,469,48,124,-1,-1,-1,-1
27,8,1783,556,76,138,-1,-1,-1,-1
27,3,604,466,44,94,-1,-1,-1,-1
27,5,664,461,34,87,-1,-1,-1,-1
27,6,504,474,41,94,-1,-1,-1,-1
27,11,1275,463,68,162,-1,-1,-1,-1
27,7,1217,461,68,166,-1,-1,-1,-1
27,19,1677,490,50,111,-1,-1,-1,-1
27,13,932,481,39,110,-1,-1,-1,-1
27,9,897,482,38,104,-1,-1,-1,-1
27,14,864,477,32,105,-1,-1,-1,-1
27,17,1618,446,62,157,-1,-1,-1,-1
28,1,1086,461,107,208,-1,-1,-1,-1
28,2,798,458,52,135,-1,-1,-1,-1
28,4,737,469,50,124,-1,-1,-1,-1
28,3,605,466,44,95,-1,-1,-1,-1
28,8,1785,556,71,140,-1,-1,-1,-1
28,5,664,461,35,87,-1,-1,-1,-1
28,19,1682,490,49,112,-1,-1,-1,-1
28,7,1218,456,71,171,-1,-1,-1,-1
28,11,1275,464,68,162,-1,-1,-1,-1
28,6,505,475,43,93,-1,-1,-1,-1
28,9,894,482,40,103,-1,-1,-1,-1
28,13,931,482,38,108,-1,-1,-1,-1
28,14,865,477,32,103,-1,-1,-1,-1
28,17,1621,449,57,153,-1,-1,-1,-1
29,1,1090,457,105,212,-1,-1,-1,-1
29,2,800,459,51,134,-1,-1,-1,-1
29,8,1784,559,74,136,-1,-1,-1,-1
29,4,742,469,46,124,-1,-1,-1,-1
29,3,604,466,45,95,-1,-1,-1,-1
29,5,665,461,35,87,-1,-1,-1,-1
29,19,1687,487,47,112,-1,-1,-1,-1
29,7,1218,456,70,172,-1,-1,-1,-1
29,6,502,475,44,92,-1,-1,-1,-1
29,11,1276,464,66,161,-1,-1,-1,-1
29,9,893,483,40,102,-1,-1,-1,-1
29,13,933,480,38,110,-1,-1,-1,-1
29,14,866,478,32,102,-1,-1,-1,-1
29,17,1622,450,55,150,-1,-1,-1,-1
30,1,1094,461,103,206,-1,-1,-1,-1
30,2,800,459,50,134,-1,-1,-1,-1
30,3,605,466,44,94,-1,-1,-1,-1
30,8,1787,563,69,131,-1,-1,-1,-1
30,4,742,470,44,121,-1,-1,-1,-1
30,5,665,461,34,87,-1,-1,-1,-1
30,7,1219,456,69,174,-1,-1,-1,-1
30,6,502,474,43,99,-1,-1,-1,-1
30,19,1699,493,40,109,-1,-1,-1,-1
30,11,1275,467,66,158,-1,-1,-1,-1
30,9,891,483,39,102,-1,-1,-1,-1
30,13,913,481,41,103,-1,-1,-1,-1
30,14,869,478,33,105,-1,-1,-1,-1
31,1,1097,466,100,201,-1,-1,-1,-1
31,2,802,459,48,134,-1,-1,-1,-1
31,3,606,467,43,93,-1,-1,-1,-1
31,4,741,471,45,122,-1,-1,-1,-1
31,5,665,460,34,88,-1,-1,-1,-1
31,6,504,472,43,106,-1,-1,-1,-1
31,7,1220,457,68,172,-1,-1,-1,-1
31,8,1790,556,66,140,-1,-1,-1,-1
31,11,1275,469,65,156,-1,-1,-1,-1
31,9,890,482,38,103,-1,-1,-1,-1
31,13,915,481,40,104,-1,-1,-1,-1
31,14,869,477,33,107,-1,-1,-1,-1
31,19,1713,491,51,114,-1,-1,-1,-1
32,2,804,460,47,133,-1,-1,-1,-1
32,1,1102,470,94,198,-1,-1,-1,-1
32,3,607,467,43,92,-1,-1,-1,-1
32,6,505,472,42,103,-1,-1,-1,-1
32,7,1218,453,71,176,-1,-1,-1,-1
32,5,664,460,34,88,-1,-1,-1,-1
32,4,744,472,41,120,-1,-1,-1,-1
32,11,1275,468,65,159,-1,-1,-1,-1
32,18,878,482,40,103,-1,-1,-1,-1
32,8,1794,558,64,135,-1,-1,-1,-1
32,13,914,480,40,103,-1,-1,-1,-1
32,19,1722,488,39,120,-1,-1,-1,-1
32,12,936,469,38,115,-1,-1,-1,-1
33,2,807,462,48,132,-1,-1,-1,-1
33,3,606,467,42,93,-1,-1,-1,-1
33,1,1116,465,85,206,-1,-1,-1,-1
33,6,505,471,42,102,-1,-1,-1,-1
33,5,665,460,33,89,-1,-1,-1,-1
33,7,1219,455,71,175,-1,-1,-1,-1
33,8,1787,556,72,139,-1,-1,-1,-1
33,4,746,472,42,120,-1,-1,-1,-1
33,11,1272,467,67,160,-1,-1,-1,-1
33,9,887,483,40,101,-1,-1,-1,-1
33,13,914,480,38,103,-1,-1,-1,-1
33,12,936,474,35,113,-1,-1,-1,-1
33,19,1730,486,39,127,-1,-1,-1,-1
34,2,809,462,46,131,-1,-1,-1,-1
34,3,606,467,41,92,-1,-1,-1,-1
34,1,1121,471,80,202,-1,-1,-1,-1
34,6,507,471,43,103,-1,-1,-1,-1
34,8,1783,540,77,156,-1,-1,-1,-1
34,7,1220,452,71,182,-1,-1,-1,-1
34,5,664,460,33,89,-1,-1,-1,-1
34,4,748,471,42,121,-1,-1,-1,-1
34,11,1271,469,67,158,-1,-1,-1,-1
34,19,1739,488,48,127,-1,-1,-1,-1
34,9,890,482,38,102,-1,-1,-1,-1
34,13,914,480,39,104,-1,-1,-1,-1
34,14,872,479,29,106,-1,-1,-1,-1
34,12,936,470,37,116,-1,-1,-1,-1
34,20,1854,512,64,223,-1,-1,-1,-1
34,18,726,474,28,94,-1,-1,-1,-1
35,1,1132,464,73,210,-1,-1,-1,-1
35,2,809,462,47,130,-1,-1,-1,-1
35,3,606,467,42,92,-1,-1,-1,-1
35,6,507,469,46,106,-1,-1,-1,-1
35,5,664,460,33,88,-1,-1,-1,-1
35,7,1218,455,72,174,-1,-1,-1,-1
35,11,1270,469,68,158,-1,-1,-1,-1
35,19,1745,484,53,137,-1,-1,-1,-1
35,4,750,474,43,120,-1,-1,-1,-1
35,9,888,483,38,102,-1,-1,-1,-1
35,8,1789,544,73,152,-1,-1,-1,-1
35,13,914,480,39,103,-1,-1,-1,-1
35,14,874,480,28,106,-1,-1,-1,-1
35,18,734,472,34,105,-1,-1,-1,-1
35,12,937,469,37,114,-1,-1,-1,-1
35,20,1853,460,68,269,-1,-1,-1,-1
36,1,1136,456,70,218,-1,-1,-1,-1
36,2,811,462,49,130,-1,-1,-1,-1
36,3,604,467,42,94,-1,-1,-1,-1
36,8,1788,555,70,143,-1,-1,-1,-1
36,5,663,459,33,90,-1,-1,-1,-1
36,11,1274,465,68,162,-1,-1,-1,-1
36,9,884,483,40,100,-1,-1,-1,-1
36,20,1844,445,77,297,-1,-1,-1,-1
36,4,754,469,42,125,-1,-1,-1,-1
36,7,1220,452,64,176,-1,-1,-1,-1
36,19,1748,476,46,138,-1,-1,-1,-1
36,6,508,472,47,104,-1,-1,-1,-1
36,13,918,479,37,104,-1,-1,-1,-1
36,18,732,471,35,103,-1,-1,-1,-1
36,10,1090,476,56,123,-1,-1,-1,-1
36,12,943,444,41,120,-1,-1,-1,-1
37,2,811,462,49,129,-1,-1,-1,-1
37,1,1139,454,75,221,-1,-1,-1,-1
37,3,602,468,42,93,-1,-1,-1,-1
37,5,663,459,33,90,-1,-1,-1,-1
37,9,883,482,41,101,-1,-1,-1,-1
37,8,1785,543,73,157,-1,-1,-1,-1
37,7,1222,452,63,176,-1,-1,-1,-1
37,4,754,474,42,121,-1,-1,-1,-1
37,19,1748,477,45,128,-1,-1,-1,-1
37,11,1273,468,67,156,-1,-1,-1,-1
37,20,1837,447,81,298,-1,-1,-1,-1
37,6,510,473,46,101,-1,-1,-1,-1
37,13,918,480,35,104,-1,-1,-1,-1
37,12,938,464,37,120,-1,-1,-1,-1
37,18,732,472,37,102,-1,-1,-1,-1
38,1,1140,457,79,218,-1,-1,-1,-1
38,2,811,463,50,128,-1,-1,-1,-1
38,3,601,467,44,94,-1,-1,-1,-1
38,5,663,460,34,89,-1,-1,-1,-1
38,9,884,482,40,101,-1,-1,-1,-1
38,20,1817,460,92,266,-1,-1,-1,-1
38,7,1222,452,63,177,-1,-1,-1,-1
38,4,755,477,41,118,-1,-1,-1,-1
38,11,1270,470,68,156,-1,-1,-1,-1
38,13,920,478,37,107,-1,-1,-1,-1
38,8,1783,528,67,172,-1,-1,-1,-1
38,18,733,474,43,100,-1,-1,-1,-1
38,19,1750,474,42,128,-1,-1,-1,-1
38,6,510,473,49,114,-1,-1,-1,-1
38,12,943,455,40,114,-1,-1,-1,-1
39,2,811,462,50,129,-1,-1,-1,-1
39,1,1147,458,73,214,-1,-1,-1,-1
39,3,601,469,43,92,-1,-1,-1,-1
39,5,663,461,33,88,-1,-1,-1,-1
39,9,880,483,44,101,-1,-1,-1,-1
39,20,1792,461,104,254,-1,-1,-1,-1
39,4,757,477,43,120,-1,-1,-1,-1
39,7,1222,450,64,178,-1,-1,-1,-1
39,11,1269,468,71,157,-1,-1,-1,-1
39,18,730,474,46,100,-1,-1,-1,-1
39,13,920,480,36,105,-1,-1,-1,-1
39,6,508,473,54,117,-1,-1,-1,-1
39,12,939,456,40,128,-1,-1,-1,-1
39,10,1098,486,38,109,-1,-1,-1,-1
40,2,812,462,50,131,-1,-1,-1,-1
40,1,1150,460,80,213,-1,-1,-1,-1
40,5,663,460,33,89,-1,-1,-1,-1
40,3,600,469,44,92,-1,-1,-1,-1
40,20,1758,472,119,244,-1,-1,-1,-1
40,4,757,472,44,122,-1,-1,-1,-1
40,9,889,483,38,102,-1,-1,-1,-1
40,11,1272,466,70,161,-1,-1,-1,-1
40,12,938,464,38,122,-1,-1,-1,-1
40,13,911,481,37,104,-1,-1,-1,-1
40,10,1073,486,62,112,-1,-1,-1,-1
40,18,731,471,39,99,-1,-1,-1,-1
40,6,511,470,58,139,-1,-1,-1,-1
40,7,1226,461,45,165,-1,-1,-1,-1
40,14,873,482,26,99,-1,-1,-1,-1
41,2,813,461,51,133,-1,-1,-1,-1
41,1,1152,460,83,220,-1,-1,-1,-1
41,20,1742,459,126,253,-1,-1,-1,-1
41,5,662,460,33,89,-1,-1,-1,-1
41,3,600,469,43,92,-1,-1,-1,-1
41,4,760,471,44,122,-1,-1,-1,-1
41,9,892,483,37,102,-1,-1,-1,-1
41,10,1074,489,63,112,-1,-1,-1,-1
41,6,513,470,58,142,-1,-1,-1,-1
41,11,1270,471,70,154,-1,-1,-1,-1
41,18,731,471,37,99,-1,-1,-1,-1
41,12,936,474,37,114,-1,-1,-1,-1
41,14,868,478,26,99,-1,-1,-1,-1
41,7,1059,484,38,118,-1,-1,-1,-1
42,2,813,461,51,132,-1,-1,-1,-1
42,1,1156,457,91,225,-1,-1,-1,-1
42,20,1730,461,138,252,-1,-1,-1,-1
42,5,662,460,33,89,-1,-1,-1,-1
42,3,600,470,43,91,-1,-1,-1,-1
42,4,760,470,45,124,-1,-1,-1,-1
42,9,890,483,38,103,-1,-1,-1,-1
42,10,1076,486,57,115,-1,-1,-1,-1
42,6,515,469,52,142,-1,-1,-1,-1
42,18,730,470,39,99,-1,-1,-1,-1
